item,itemLabel,startDate,endDate
Q2356230,Gabriel Valdés Subercaseaux,1990-03-11,1994-03-11
Q2356230,Gabriel Valdés Subercaseaux,1994-03-11,1996-03-11
Q6125415,Sergio Diez Urzúa,1996-03-11,1997-03-11
Q10891823,Sergio Romero Pizarro,1997-03-11,1998-03-11
Q2600525,Andrés Zaldívar Larraín,1998-03-11,2002-03-11
Q2600525,Andrés Zaldívar Larraín,2002-03-11,2004-03-11
Q5742466,Hernán Larraín Fernández,2004-03-11,2005-03-11
Q10891823,Sergio Romero Pizarro,2005-03-11,2006-03-11
Q326,Eduardo Frei Ruiz-Tagle,2006-03-11,2008-03-11
Q930844,Adolfo Zaldívar Larraín,2008-03-11,2009-03-11
Q3187183,Jovino Novoa Vásquez,2009-03-11,2010-03-11
Q6278486,Jorge Pizarro Soto,2010-03-11,2011-03-11
Q3460282,Guido Girardi Lavín,2011-03-11,2012-03-11
Q1628673,Camilo Escalona Medina,2012-03-11,2013-03-20
Q6278486,Jorge Pizarro Soto,2013-03-20,2014-03-11
Q451359,María Isabel Allende Bussi,2014-03-11,2015-03-11
Q6066812,Patricio Walker Prieto,2015-03-11,2016-03-15
Q3430265,Ricardo Lagos Weber,2016-03-15,2017-03-21
Q2600525,Andrés Zaldívar Larraín,2017-03-21,2018-03-11
Q5751049,Carlos Montes Cisternas,2018-03-11,2019-03-12
Q5925286,Jaime Quintana Leal,2019-03-12,2020-03-17
Q5658359,Adriana Muñoz D'Albora,2020-03-17,2021-03-17
Q3571936,Yasna Provoste Campillay,2021-03-17,2021-08-24
Q6169262,Ximena Rincón González,2021-08-25,
